Airportname,Year,longitude,latitude,month,value
Khatanga,2015,102.473016,71.978434,1,102.83
Chelyabinsk (Balandino),2015,61.50928199999999,55.298164,1,205.54
Reads (tub),2015,113.30649199999999,52.020464000000004,1,113.53
Yuzhno-(Khomutovo),2015,142.723677,46.886967,1,560.52
Yakutsk,2015,129.750225,62.08659399999999,1,522.38
Yamburg,2015,75.09778299999999,67.980026,1,0.69
Yaroslavl (Tunoshna),2015,40.170054,57.56231,1,335.48
Abakan,2014,91.39973499999999,53.751351,1,51.9
Anapa (Vitjazevo),2014,37.341511,45.003748,1,30.68
Arkhangelsk (Talagy),2014,40.714892,64.596138,1,177.8
Astrakhan (Narimanovo),2014,47.999896,46.287344,1,62.69
Novy Urengoy,2014,66.694583,63.697412,1,10.3
Blagoveshchensk,2014,127.40753600000001,50.42238,1,161.6
Bugulma,2014,52.79030600000001,54.634026,1,2.32
Vladivostok (Knevichi),2014,132.16510300000002,43.396702000000005,1,1726.6
Volgograd (Gumrak),2014,44.356743,48.792276,1,57.0
Vorkuta,2014,64.00447,67.49024399999999,1,56.31
Voronezh (Chertovitskoe),2014,39.225359000000005,51.812576,1,8.84
Ekaterinburg (Koltsovo),2014,60.802263,56.75025600000001,1,1465.47
Ivanovo (Yuzhny),2014,40.943709999999996,56.942303,1,25.3
Irkutsk,2014,104.355777,52.273103000000006,1,613.1
Kazan,2014,49.298590999999995,55.608089,1,268.83
Kemerovo,2014,86.118863,55.28199,1,224.75
Kogalym,2014,74.5295,62.195565,1,0.9
Komsomolsk-on-Amur,2014,136.929004,50.403351,1,101.38
Krasnodar (Paszkowski),2014,39.139669,45.033923,1,387.21
Krasnoyarsk (Emelyanovo),2014,92.486391,56.180578000000004,1,914.94
red,2014,94.40495,51.676108,1,4.93
Zabaykalsk,2014,114.831553,60.722584999999995,1,22.68
Magadan (Falcon),2014,150.73116000000002,59.914272,1,397.0
Mineral water,2014,43.087648,44.217799,1,89.7
Peaceful,2014,114.02243100000001,62.531381999999994,1,472.88
Moscow (Vnukovo),2014,37.295014,55.608562,1,2322.99
Moscow (Domodedovo),2014,37.767995,55.43716800000001,1,10150.91
Moscow (Sheremetyevo),2014,37.405974,55.962962,1,13927.7
Murmansk,2014,32.758163,68.784743,1,117.7
Nadym,2014,72.69258,65.479934,1,30.73
Nizhnevartovsk,2014,76.494691,60.951112,1,294.0
Nizhny Novgorod (Strigino),2014,43.791127,56.219628,1,66.16
Nikolaevsk-on-Amur,2014,140.663597,53.149961,1,5.73
Novokuznetsk,2014,86.864303,53.805377,1,71.0
Novosibirsk (Tolmachyovo),2014,82.667491,55.009425,1,1564.6
New Urengoy,2014,76.52242199999999,66.072965,1,164.2
Norilsk,2014,87.342342,69.325039,1,787.45
Noyabrsk,2014,75.274455,63.181841000000006,1,43.65
Omsk (central),2014,73.007305,55.085528000000004,1,190.0
Orenburg (central),2014,55.457063,51.79139,1,81.73
Perm (Bolshoye Savino),2014,56.010461,57.91611999999999,1,182.69
Petropavlovsk (Yelizovo),2014,158.425285,53.169328,1,457.52
Polar,2014,112.038215,66.400137,1,69.78
Rostov-on-Don,2014,39.929081,47.488341999999996,1,335.0
Saint Petersburg (Pulkovo),2014,30.273027000000003,59.799769999999995,1,1679.0
Saratov (central),2014,106.644236,47.454355,1,42.9
Sochi,2014,39.941316,43.448370000000004,1,805.86
Stavropol (Shpakovskoye),2014,42.105169000000004,45.112737,1,73.0
Surgut,2014,73.40807,61.34020400000001,1,307.8
Syktyvkar,2014,50.851293,61.663805,1,58.36
Tiksi,2014,128.888094,71.698596,1,106.4
Tomsk (Bogashevo),2014,85.209517,56.388412,1,114.0
Tyumen (Roschino),2014,65.348628,57.181514,1,324.1
Ufa,2014,55.883529,54.566329,1,241.69
Khabarovsk (MVL),2014,135.171082,48.525706,1,3.98
Khabarovsk (New),2014,135.171082,48.525706,1,1850.76
Khanty-Mansiysk,2014,69.095798,61.026143999999995,1,45.72
Khatanga,2014,102.473016,71.978434,1,116.43
Chelyabinsk (Balandino),2014,61.50928199999999,55.298164,1,187.75
Reads (tub),2014,113.30649199999999,52.020464000000004,1,127.26
Yuzhno-(Khomutovo),2014,142.723677,46.886967,1,519.7
Yakutsk,2014,129.750225,62.08659399999999,1,670.27
Yamburg,2014,75.09778299999999,67.980026,1,1.51
Yaroslavl (Tunoshna),2014,40.170054,57.56231,1,528.77
Abakan,2013,91.39973499999999,53.751351,1,39.74
Anapa (Vitjazevo),2013,37.341511,45.003748,1,19.65
Arkhangelsk (Talagy),2013,40.714892,64.596138,1,167.4
Astrakhan (Narimanovo),2013,47.999896,46.287344,1,50.74
Novy Urengoy,2013,66.694583,63.697412,1,13.4
Blagoveshchensk,2013,127.40753600000001,50.42238,1,139.4
Bugulma,2013,52.79030600000001,54.634026,1,4.1
Vladivostok (Knevichi),2013,132.16510300000002,43.396702000000005,1,2009.4
Volgograd (Gumrak),2013,44.356743,48.792276,1,45.0
Vorkuta,2013,64.00447,67.49024399999999,1,45.92
Voronezh (Chertovitskoe),2013,39.225359000000005,51.812576,1,8.27
Ekaterinburg (Koltsovo),2013,60.802263,56.75025600000001,1,1472.63
Ivanovo (Yuzhny),2013,40.943709999999996,56.942303,1,50.41
Irkutsk,2013,104.355777,52.273103000000006,1,704.72
Kazan,2013,49.298590999999995,55.608089,1,302.14
Kemerovo,2013,86.118863,55.28199,1,239.56
Kogalym,2013,74.5295,62.195565,1,56.8
Komsomolsk-on-Amur,2013,136.929004,50.403351,1,192.76
Krasnodar (Paszkowski),2013,39.139669,45.033923,1,383.62
Krasnoyarsk (Emelyanovo),2013,92.486391,56.180578000000004,1,1049.8
red,2013,94.40495,51.676108,1,4.64
Zabaykalsk,2013,114.831553,60.722584999999995,1,13.28
Magadan (Falcon),2013,150.73116000000002,59.914272,1,516.0
Mineral water,2013,43.087648,44.217799,1,144.0
Peaceful,2013,114.02243100000001,62.531381999999994,1,588.54
Moscow (Vnukovo),2013,37.295014,55.608562,1,2488.53
Moscow (Domodedovo),2013,37.767995,55.43716800000001,1,10029.96
Moscow (Sheremetyevo),2013,37.405974,55.962962,1,13905.0
Murmansk,2013,32.758163,68.784743,1,102.7
Nadym,2013,72.69258,65.479934,1,39.73
Nizhnevartovsk,2013,76.494691,60.951112,1,441.8
Nizhny Novgorod (Strigino),2013,43.791127,56.219628,1,49.85
Nikolaevsk-on-Amur,2013,140.663597,53.149961,1,9.61
Novokuznetsk,2013,86.864303,53.805377,1,79.0
Novosibirsk (Tolmachyovo),2013,82.667491,55.009425,1,1534.7
New Urengoy,2013,76.52242199999999,66.072965,1,184.3
Norilsk,2013,87.342342,69.325039,1,1128.5
Noyabrsk,2013,75.274455,63.181841000000006,1,43.26
Omsk (central),2013,73.007305,55.085528000000004,1,168.0
Orenburg (central),2013,55.457063,51.79139,1,65.82
Perm (Bolshoye Savino),2013,56.010461,57.91611999999999,1,134.99
Petropavlovsk (Yelizovo),2013,158.425285,53.169328,1,529.27
Polar,2013,112.038215,66.400137,1,45.11
Rostov-on-Don,2013,39.929081,47.488341999999996,1,412.5
Saint Petersburg (Pulkovo),2013,30.273027000000003,59.799769999999995,1,1508.0
Saratov (central),2013,106.644236,47.454355,1,37.3
Sochi,2013,39.941316,43.448370000000004,1,179.0
Stavropol (Shpakovskoye),2013,42.105169000000004,45.112737,1,60.0
Surgut,2013,73.40807,61.34020400000001,1,278.5
Syktyvkar,2013,50.851293,61.663805,1,64.46
Tiksi,2013,128.888094,71.698596,1,19.3
Tomsk (Bogashevo),2013,85.209517,56.388412,1,104.0
Tyumen (Roschino),2013,65.348628,57.181514,1,320.8
Ufa,2013,55.883529,54.566329,1,199.41
Khabarovsk (MVL),2013,135.171082,48.525706,1,7.19
Khabarovsk (New),2013,135.171082,48.525706,1,1371.81
Khanty-Mansiysk,2013,69.095798,61.026143999999995,1,46.03
Khatanga,2013,102.473016,71.978434,1,104.76
Chelyabinsk (Balandino),2013,61.50928199999999,55.298164,1,176.84
Reads (tub),2013,113.30649199999999,52.020464000000004,1,122.56
Yuzhno-(Khomutovo),2013,142.723677,46.886967,1,566.6
Yakutsk,2013,129.750225,62.08659399999999,1,583.33
Yamburg,2013,75.09778299999999,67.980026,1,2.35
Yaroslavl (Tunoshna),2013,40.170054,57.56231,1,746.4
Abakan,2012,91.39973499999999,53.751351,1,39.24
Anapa (Vitjazevo),2012,37.341511,45.003748,1,20.55
Arkhangelsk (Talagy),2012,40.714892,64.596138,1,175.0
Astrakhan (Narimanovo),2012,47.999896,46.287344,1,39.74
Novy Urengoy,2012,66.694583,63.697412,1,13.9
Blagoveshchensk,2012,127.40753600000001,50.42238,1,107.9
Bugulma,2012,52.79030600000001,54.634026,1,2.81
Vladivostok (Knevichi),2012,132.16510300000002,43.396702000000005,1,1396.0
Volgograd (Gumrak),2012,44.356743,48.792276,1,40.0
Vorkuta,2012,64.00447,67.49024399999999,1,36.38
Voronezh (Chertovitskoe),2012,39.225359000000005,51.812576,1,15.21
Ekaterinburg (Koltsovo),2012,60.802263,56.75025600000001,1,1365.5
Ivanovo (Yuzhny),2012,40.943709999999996,56.942303,1,26.0
Irkutsk,2012,104.355777,52.273103000000006,1,698.84
Kazan,2012,49.298590999999995,55.608089,1,116.91
Kemerovo,2012,86.118863,55.28199,1,212.71
Kogalym,2012,74.5295,62.195565,1,2.5
Komsomolsk-on-Amur,2012,136.929004,50.403351,1,0.0
Krasnodar (Paszkowski),2012,39.139669,45.033923,1,422.19
Krasnoyarsk (Emelyanovo),2012,92.486391,56.180578000000004,1,867.34
red,2012,94.40495,51.676108,1,0.79
Zabaykalsk,2012,114.831553,60.722584999999995,1,24.62
Magadan (Falcon),2012,150.73116000000002,59.914272,1,333.0
Mineral water,2012,43.087648,44.217799,1,159.0
Peaceful,2012,114.02243100000001,62.531381999999994,1,638.88
Moscow (Vnukovo),2012,37.295014,55.608562,1,2002.91
Moscow (Domodedovo),2012,37.767995,55.43716800000001,1,8669.56
Moscow (Sheremetyevo),2012,37.405974,55.962962,1,16632.7
Murmansk,2012,32.758163,68.784743,1,85.9
Nadym,2012,72.69258,65.479934,1,37.51
Nizhnevartovsk,2012,76.494691,60.951112,1,294.2
Nizhny Novgorod (Strigino),2012,43.791127,56.219628,1,37.92
Nikolaevsk-on-Amur,2012,140.663597,53.149961,1,35.04
Novokuznetsk,2012,86.864303,53.805377,1,93.0
Novosibirsk (Tolmachyovo),2012,82.667491,55.009425,1,1392.4
New Urengoy,2012,76.52242199999999,66.072965,1,152.0
Norilsk,2012,87.342342,69.325039,1,915.44
Noyabrsk,2012,75.274455,63.181841000000006,1,32.6
Omsk (central),2012,73.007305,55.085528000000004,1,171.0
Orenburg (central),2012,55.457063,51.79139,1,51.03
Perm (Bolshoye Savino),2012,56.010461,57.91611999999999,1,141.71
Petropavlovsk (Yelizovo),2012,158.425285,53.169328,1,578.49
Polar,2012,112.038215,66.400137,1,198.14
Rostov-on-Don,2012,39.929081,47.488341999999996,1,254.2
Saint Petersburg (Pulkovo),2012,30.273027000000003,59.799769999999995,1,1501.0
Saratov (central),2012,106.644236,47.454355,1,32.0
Sochi,2012,39.941316,43.448370000000004,1,116.0
Stavropol (Shpakovskoye),2012,42.105169000000004,45.112737,1,56.0
Surgut,2012,73.40807,61.34020400000001,1,227.1
Syktyvkar,2012,50.851293,61.663805,1,55.47
Tiksi,2012,128.888094,71.698596,1,8.6
Tomsk (Bogashevo),2012,85.209517,56.388412,1,103.0
Tyumen (Roschino),2012,65.348628,57.181514,1,332.4
Ufa,2012,55.883529,54.566329,1,189.02
Khabarovsk (MVL),2012,135.171082,48.525706,1,3.96
Khabarovsk (New),2012,135.171082,48.525706,1,1137.9
Khanty-Mansiysk,2012,69.095798,61.026143999999995,1,43.28
Khatanga,2012,102.473016,71.978434,1,109.83
Chelyabinsk (Balandino),2012,61.50928199999999,55.298164,1,160.82
Reads (tub),2012,113.30649199999999,52.020464000000004,1,101.08
Yuzhno-(Khomutovo),2012,142.723677,46.886967,1,662.0
Yakutsk,2012,129.750225,62.08659399999999,1,505.43
Yamburg,2012,75.09778299999999,67.980026,1,2.8
Yaroslavl (Tunoshna),2012,40.170054,57.56231,1,805.1
Abakan,2011,91.39973499999999,53.751351,1,53.3
Anapa (Vitjazevo),2011,37.341511,45.003748,1,8.11
Arkhangelsk (Talagy),2011,40.714892,64.596138,1,145.7
Astrakhan (Narimanovo),2011,47.999896,46.287344,1,39.61
Novy Urengoy,2011,66.694583,63.697412,1,15.4
Blagoveshchensk,2011,127.40753600000001,50.42238,1,75.0
Bugulma,2011,52.79030600000001,54.634026,1,4.13
Vladivostok (Knevichi),2011,132.16510300000002,43.396702000000005,1,1491.1
Volgograd (Gumrak),2011,44.356743,48.792276,1,40.0
Vorkuta,2011,64.00447,67.49024399999999,1,28.04
Voronezh (Chertovitskoe),2011,39.225359000000005,51.812576,1,15.63
Ekaterinburg (Koltsovo),2011,60.802263,56.75025600000001,1,1373.59
Ivanovo (Yuzhny),2011,40.943709999999996,56.942303,1,30.3
Irkutsk,2011,104.355777,52.273103000000006,1,724.85
Kazan,2011,49.298590999999995,55.608089,1,161.15
Kemerovo,2011,86.118863,55.28199,1,235.78
Kogalym,2011,74.5295,62.195565,1,86.5
Komsomolsk-on-Amur,2011,136.929004,50.403351,1,72.21
Krasnodar (Paszkowski),2011,39.139669,45.033923,1,405.1
Krasnoyarsk (Emelyanovo),2011,92.486391,56.180578000000004,1,756.49
red,2011,94.40495,51.676108,1,0.36
Zabaykalsk,2011,114.831553,60.722584999999995,1,21.1
Magadan (Falcon),2011,150.73116000000002,59.914272,1,277.0
Mineral water,2011,43.087648,44.217799,1,93.0
Peaceful,2011,114.02243100000001,62.531381999999994,1,736.4
Moscow (Vnukovo),2011,37.295014,55.608562,1,2489.12
Moscow (Domodedovo),2011,37.767995,55.43716800000001,1,8337.93
Moscow (Sheremetyevo),2011,37.405974,55.962962,1,18835.8
Murmansk,2011,32.758163,68.784743,1,75.1
Nadym,2011,72.69258,65.479934,1,51.12
Nizhnevartovsk,2011,76.494691,60.951112,1,217.7
Nizhny Novgorod (Strigino),2011,43.791127,56.219628,1,32.54
Nikolaevsk-on-Amur,2011,140.663597,53.149961,1,15.94
Novokuznetsk,2011,86.864303,53.805377,1,80.0
Novosibirsk (Tolmachyovo),2011,82.667491,55.009425,1,1048.3
New Urengoy,2011,76.52242199999999,66.072965,1,121.5
Norilsk,2011,87.342342,69.325039,1,996.78
Noyabrsk,2011,75.274455,63.181841000000006,1,31.6
Omsk (central),2011,73.007305,55.085528000000004,1,160.0
Orenburg (central),2011,55.457063,51.79139,1,55.72
Perm (Bolshoye Savino),2011,56.010461,57.91611999999999,1,160.69
Petropavlovsk (Yelizovo),2011,158.425285,53.169328,1,493.55
Polar,2011,112.038215,66.400137,1,11.2
Rostov-on-Don,2011,39.929081,47.488341999999996,1,228.9
Saint Petersburg (Pulkovo),2011,30.273027000000003,59.799769999999995,1,1308.0
Saratov (central),2011,106.644236,47.454355,1,36.7
Sochi,2011,39.941316,43.448370000000004,1,151.0
Stavropol (Shpakovskoye),2011,42.105169000000004,45.112737,1,50.0
Surgut,2011,73.40807,61.34020400000001,1,209.7
Syktyvkar,2011,50.851293,61.663805,1,48.0
Tiksi,2011,128.888094,71.698596,1,11.9
Tomsk (Bogashevo),2011,85.209517,56.388412,1,97.0
Tyumen (Roschino),2011,65.348628,57.181514,1,307.2
Ufa,2011,55.883529,54.566329,1,185.21
Khabarovsk (MVL),2011,135.171082,48.525706,1,24.04
Khabarovsk (New),2011,135.171082,48.525706,1,1097.97
Khanty-Mansiysk,2011,69.095798,61.026143999999995,1,31.8
Khatanga,2011,102.473016,71.978434,1,103.42
Chelyabinsk (Balandino),2011,61.50928199999999,55.298164,1,171.83
Reads (tub),2011,113.30649199999999,52.020464000000004,1,106.02
Yuzhno-(Khomutovo),2011,142.723677,46.886967,1,763.0
Yakutsk,2011,129.750225,62.08659399999999,1,496.3
Yamburg,2011,75.09778299999999,67.980026,1,5.36
Yaroslavl (Tunoshna),2011,40.170054,57.56231,1,471.8
Abakan,2010,91.39973499999999,53.751351,1,35.1
Anapa (Vitjazevo),2010,37.341511,45.003748,1,14.62
Arkhangelsk (Talagy),2010,40.714892,64.596138,1,122.8
Astrakhan (Narimanovo),2010,47.999896,46.287344,1,55.41
Novy Urengoy,2010,66.694583,63.697412,1,15.5
Blagoveshchensk,2010,127.40753600000001,50.42238,1,64.5
Bugulma,2010,52.79030600000001,54.634026,1,2.08
Vladivostok (Knevichi),2010,132.16510300000002,43.396702000000005,1,1080.3
Volgograd (Gumrak),2010,44.356743,48.792276,1,60.0
Vorkuta,2010,64.00447,67.49024399999999,1,38.84
Voronezh (Chertovitskoe),2010,39.225359000000005,51.812576,1,10.34
Ekaterinburg (Koltsovo),2010,60.802263,56.75025600000001,1,801.17
Ivanovo (Yuzhny),2010,40.943709999999996,56.942303,1,5.6
Irkutsk,2010,104.355777,52.273103000000006,1,636.33
Kazan,2010,49.298590999999995,55.608089,1,160.66
Kemerovo,2010,86.118863,55.28199,1,213.24
Kogalym,2010,74.5295,62.195565,1,50.5
Komsomolsk-on-Amur,2010,136.929004,50.403351,1,99.0
Krasnodar (Paszkowski),2010,39.139669,45.033923,1,331.0
Krasnoyarsk (Emelyanovo),2010,92.486391,56.180578000000004,1,441.47
red,2010,94.40495,51.676108,1,0.64
Zabaykalsk,2010,114.831553,60.722584999999995,1,21.3
Magadan (Falcon),2010,150.73116000000002,59.914272,1,262.0
Mineral water,2010,43.087648,44.217799,1,128.0
Peaceful,2010,114.02243100000001,62.531381999999994,1,701.6
Moscow (Vnukovo),2010,37.295014,55.608562,1,1874.24
Moscow (Domodedovo),2010,37.767995,55.43716800000001,1,7345.6
Moscow (Sheremetyevo),2010,37.405974,55.962962,1,9871.2
Murmansk,2010,32.758163,68.784743,1,62.1
Nadym,2010,72.69258,65.479934,1,47.41
Nizhnevartovsk,2010,76.494691,60.951112,1,123.5
Nizhny Novgorod (Strigino),2010,43.791127,56.219628,1,40.33
Nikolaevsk-on-Amur,2010,140.663597,53.149961,1,8.58
Novokuznetsk,2010,86.864303,53.805377,1,48.0
Novosibirsk (Tolmachyovo),2010,82.667491,55.009425,1,929.6
New Urengoy,2010,76.52242199999999,66.072965,1,88.3
Norilsk,2010,87.342342,69.325039,1,763.06
Noyabrsk,2010,75.274455,63.181841000000006,1,41.1
Omsk (central),2010,73.007305,55.085528000000004,1,147.0
Orenburg (central),2010,55.457063,51.79139,1,50.69
Perm (Bolshoye Savino),2010,56.010461,57.91611999999999,1,84.95
Petropavlovsk (Yelizovo),2010,158.425285,53.169328,1,424.24
Polar,2010,112.038215,66.400137,1,142.8
Rostov-on-Don,2010,39.929081,47.488341999999996,1,189.0
Saint Petersburg (Pulkovo),2010,30.273027000000003,59.799769999999995,1,1282.0
Saratov (central),2010,106.644236,47.454355,1,40.3
Sochi,2010,39.941316,43.448370000000004,1,143.0
Stavropol (Shpakovskoye),2010,42.105169000000004,45.112737,1,49.0
Surgut,2010,73.40807,61.34020400000001,1,240.9
Syktyvkar,2010,50.851293,61.663805,1,31.88
Tiksi,2010,128.888094,71.698596,1,1.5
Tomsk (Bogashevo),2010,85.209517,56.388412,1,83.0
Tyumen (Roschino),2010,65.348628,57.181514,1,247.7
Ufa,2010,55.883529,54.566329,1,156.08
Khabarovsk (MVL),2010,135.171082,48.525706,1,9.61
Khabarovsk (New),2010,135.171082,48.525706,1,1002.97
Khanty-Mansiysk,2010,69.095798,61.026143999999995,1,30.22
Khatanga,2010,102.473016,71.978434,1,56.34
Chelyabinsk (Balandino),2010,61.50928199999999,55.298164,1,116.1
Reads (tub),2010,113.30649199999999,52.020464000000004,1,67.87
Yuzhno-(Khomutovo),2010,142.723677,46.886967,1,754.2
Yakutsk,2010,129.750225,62.08659399999999,1,613.74
Yamburg,2010,75.09778299999999,67.980026,1,2.91
Yaroslavl (Tunoshna),2010,40.170054,57.56231,1,705.4
Abakan,2009,91.39973499999999,53.751351,1,40.1
Anapa (Vitjazevo),2009,37.341511,45.003748,1,16.48
Arkhangelsk (Talagy),2009,40.714892,64.596138,1,253.1
Astrakhan (Narimanovo),2009,47.999896,46.287344,1,18.98
Novy Urengoy,2009,66.694583,63.697412,1,20.0
Blagoveshchensk,2009,127.40753600000001,50.42238,1,63.3
Bugulma,2009,52.79030600000001,54.634026,1,0.76
Vladivostok (Knevichi),2009,132.16510300000002,43.396702000000005,1,687.3
Volgograd (Gumrak),2009,44.356743,48.792276,1,45.0
Vorkuta,2009,64.00447,67.49024399999999,1,56.34
Voronezh (Chertovitskoe),2009,39.225359000000005,51.812576,1,8.51
Ekaterinburg (Koltsovo),2009,60.802263,56.75025600000001,1,631.95
Irkutsk,2009,104.355777,52.273103000000006,1,742.0
Kazan,2009,49.298590999999995,55.608089,1,120.2
Kemerovo,2009,86.118863,55.28199,1,252.8
Kogalym,2009,74.5295,62.195565,1,203.2
Komsomolsk-on-Amur,2009,136.929004,50.403351,1,50.6
Krasnodar (Paszkowski),2009,39.139669,45.033923,1,376.0
Krasnoyarsk (Emelyanovo),2009,92.486391,56.180578000000004,1,682.61
red,2009,94.40495,51.676108,1,0.04
Zabaykalsk,2009,114.831553,60.722584999999995,1,22.3
Magadan (Falcon),2009,150.73116000000002,59.914272,1,167.0
Mineral water,2009,43.087648,44.217799,1,77.0
Peaceful,2009,114.02243100000001,62.531381999999994,1,1269.4
Moscow (Vnukovo),2009,37.295014,55.608562,1,1486.36
Moscow (Domodedovo),2009,37.767995,55.43716800000001,1,5941.07
Moscow (Sheremetyevo),2009,37.405974,55.962962,1,7333.6
Murmansk,2009,32.758163,68.784743,1,61.4
Nadym,2009,72.69258,65.479934,1,41.55
Nizhnevartovsk,2009,76.494691,60.951112,1,122.7
Nizhny Novgorod (Strigino),2009,43.791127,56.219628,1,28.53
Nikolaevsk-on-Amur,2009,140.663597,53.149961,1,72.97
Novokuznetsk,2009,86.864303,53.805377,1,53.0
Novosibirsk (Tolmachyovo),2009,82.667491,55.009425,1,755.2
New Urengoy,2009,76.52242199999999,66.072965,1,113.6
Norilsk,2009,87.342342,69.325039,1,993.17
Noyabrsk,2009,75.274455,63.181841000000006,1,39.1
Omsk (central),2009,73.007305,55.085528000000004,1,138.0
Orenburg (central),2009,55.457063,51.79139,1,11.75
Perm (Bolshoye Savino),2009,56.010461,57.91611999999999,1,101.4
Petropavlovsk (Yelizovo),2009,158.425285,53.169328,1,421.27
Polar,2009,112.038215,66.400137,1,281.8
Rostov-on-Don,2009,39.929081,47.488341999999996,1,397.0
Saint Petersburg (Pulkovo),2009,30.273027000000003,59.799769999999995,1,937.0
Saratov (central),2009,106.644236,47.454355,1,27.2
Sochi,2009,39.941316,43.448370000000004,1,104.0
Stavropol (Shpakovskoye),2009,42.105169000000004,45.112737,1,36.0
Surgut,2009,73.40807,61.34020400000001,1,196.8
Syktyvkar,2009,50.851293,61.663805,1,43.56
Tiksi,2009,128.888094,71.698596,1,3.4
Tomsk (Bogashevo),2009,85.209517,56.388412,1,75.0
Tyumen (Roschino),2009,65.348628,57.181514,1,244.2
Ufa,2009,55.883529,54.566329,1,125.86
Khabarovsk (MVL),2009,135.171082,48.525706,1,23.0
Khabarovsk (New),2009,135.171082,48.525706,1,568.75
Khanty-Mansiysk,2009,69.095798,61.026143999999995,1,30.33
Khatanga,2009,102.473016,71.978434,1,122.3
Chelyabinsk (Balandino),2009,61.50928199999999,55.298164,1,114.99
Reads (tub),2009,113.30649199999999,52.020464000000004,1,46.47
Yuzhno-(Khomutovo),2009,142.723677,46.886967,1,730.6
Yakutsk,2009,129.750225,62.08659399999999,1,456.1
Yamburg,2009,75.09778299999999,67.980026,1,2.31
Yaroslavl (Tunoshna),2009,40.170054,57.56231,1,728.5
Abakan,2008,91.39973499999999,53.751351,1,65.6
Anapa (Vitjazevo),2008,37.341511,45.003748,1,15.9
Arkhangelsk (Talagy),2008,40.714892,64.596138,1,397.1
Astrakhan (Narimanovo),2008,47.999896,46.287344,1,28.18
Novy Urengoy,2008,66.694583,63.697412,1,21.9
Blagoveshchensk,2008,127.40753600000001,50.42238,1,117.5
Bugulma,2008,52.79030600000001,54.634026,1,0.91
Vladivostok (Knevichi),2008,132.16510300000002,43.396702000000005,1,909.9
Volgograd (Gumrak),2008,44.356743,48.792276,1,52.0
Vorkuta,2008,64.00447,67.49024399999999,1,17.98
Voronezh (Chertovitskoe),2008,39.225359000000005,51.812576,1,9.59
Ekaterinburg (Koltsovo),2008,60.802263,56.75025600000001,1,842.47
Irkutsk,2008,104.355777,52.273103000000006,1,889.0
Kazan,2008,49.298590999999995,55.608089,1,262.93
Kemerovo,2008,86.118863,55.28199,1,87.9
Kogalym,2008,74.5295,62.195565,1,10.5
Komsomolsk-on-Amur,2008,136.929004,50.403351,1,118.6
Krasnodar (Paszkowski),2008,39.139669,45.033923,1,373.0
Krasnoyarsk (Emelyanovo),2008,92.486391,56.180578000000004,1,1099.95
